Termo;Text;Label
Single-cell analysis;"In the field of cellular biology, single-cell analysis is the study of genomics, transcriptomics, proteomics, metabolomics and cell–cell interactions at the single cell level. Due to the heterogeneity seen in both eukaryotic and prokaryotic cell populations, analyzing a single cell makes it possible to discover mechanisms not seen when studying a bulk population of cells. Technologies such as fluorescence-activated cell sorting allow the precise isolation of selected single cells from complex samples, while high throughput single cell partitioning technologies, enable the simultaneous molecular analysis of hundreds or thousands of single unsorted cells; this is particularly useful for the analysis of transcriptome variation in genotypically identical cells, allowing the definition of otherwise undetectable cell subtypes.";Human
Triple-alpha process;The triple-alpha process is a set of nuclear fusion reactions by which three helium-4 nuclei are transformed into carbon. Helium accumulates in the cores of stars as a result of the proton–proton chain reaction and the carbon–nitrogen–oxygen cycle. Nuclear fusion reaction of two helium-4 nuclei produces beryllium-8, which is highly unstable, and decays back into smaller nuclei with a half-life of 8.19×10 s, unless within that time a third alpha particle fuses with the beryllium-8 nucleus to produce an excited resonance state of carbon-12, called the Hoyle state, which nearly always decays back into three alpha particles, but once in about 2421.3 times releases energy and changes into the stable base form of carbon-12.;Human
Leaving group;"In chemistry, a leaving group is a molecular fragment that departs with a pair of electrons in heterolytic bond cleavage. Leaving groups can be anions, cations or neutral molecules, but in either case it is crucial that the leaving group be able to stabilize the additional electron density that results from bond heterolysis. Common anionic leaving groups are halides such as Cl, Br, and I, and sulfonate esters such as tosylate. Fluoride functions as a leaving group in the nerve agent sarin gas. Common neutral molecule leaving groups are water and ammonia. Leaving groups may also be positively charged cations; these are also known specifically as electrofuges.";Human
Holographic principle;The holographic principle is a tenet of string theories and a supposed property of quantum gravity that states that the description of a volume of space can be thought of as encoded on a lower-dimensional boundary to the region—such as a light-like boundary like a gravitational horizon. First proposed by Gerard 't Hooft, it was given a precise string-theory interpretation by Leonard Susskind, who combined his ideas with previous ones of 't Hooft and Charles Thorn. As pointed out by Raphael Bousso, Thorn observed in 1978 that string theory admits a lower-dimensional description in which gravity emerges from it in what would now be called a holographic way. The prime example of holography is the AdS/CFT correspondence.;Human
Endospore;"An endospore is a dormant, tough, and non-reproductive structure produced by some bacteria in the phylum Firmicutes. The name ""endospore"" is suggestive of a spore or seed-like form, but it is not a true spore. It is a stripped-down, dormant form to which the bacterium can reduce itself. Endospore formation is usually triggered by a lack of nutrients, and usually occurs in gram-positive bacteria. In endospore formation, the bacterium divides within its cell wall, and one side then engulfs the other. Endospores enable bacteria to lie dormant for extended periods, even centuries. There are many reports of spores remaining viable over 10,000 years, and revival of spores millions of years old has been claimed.";Human
BCS theory;"BCS theory or Bardeen–Cooper–Schrieffer theory is the first microscopic theory of superconductivity since Heike Kamerlingh Onnes's 1911 discovery. The theory describes superconductivity as a microscopic effect caused by a condensation of Cooper pairs. The theory is also used in nuclear physics to describe the pairing interaction between nucleons in an atomic nucleus. It was proposed by Bardeen, Cooper, and Schrieffer in 1957; they received the Nobel Prize in Physics for this theory in 1972. Rapid progress in the understanding of superconductivity gained momentum in the mid-1950s. It began with the 1948 paper, ""On the Problem of the Molecular Theory of Superconductivity"", where Fritz London proposed that the phenomenological London equations may be consequences of the coherence of a quantum state.";Human
Cellular respiration;Cellular respiration is a set of metabolic reactions and processes that take place in the cells of organisms to convert chemical energy from oxygen molecules or nutrients into adenosine triphosphate, and then release waste products. The reactions involved in respiration are catabolic reactions, which break large molecules into smaller ones, releasing energy because weak high-energy bonds, in particular in molecular oxygen, are replaced by stronger bonds in the products. Respiration is one of the key ways a cell releases chemical energy to fuel cellular activity. The overall reaction occurs in a series of biochemical steps, some of which are redox reactions.;Human
Neural tissue engineering;Neural tissue engineering is a specific sub-field of tissue engineering. Neural tissue engineering is primarily a search for strategies to eliminate inflammation and fibrosis upon implantation of foreign substances. Often foreign substances in the form of grafts and scaffolds are implanted to promote nerve regeneration and to repair damage caused to nerves of both the central nervous system and peripheral nervous system by an injury. The nervous system is divided into two sections: the CNS and the PNS. The CNS consists of the brain and the spinal cord, while the PNS consists of nerves that originate from the brain and spinal cord and innervate the rest of the body.;Human
Principal component analysis;The principal components of a collection of points in a real p-space are a sequence of direction vectors, where the vector is the direction of a line that best fits the data while being orthogonal to the first vectors. Here, a best-fitting line is defined as one that minimizes the average squared distance from the points to the line. These directions constitute an orthonormal basis in which different individual dimensions of the data are linearly uncorrelated. Principal component analysis is the process of computing the principal components and using them to perform a change of basis on the data, sometimes using only the first few principal components and ignoring the rest.;Human
Cloning;"Cloning is the process of producing individuals with identical or virtually identical DNA, either naturally or artificially. In nature, many organisms produce clones through asexual reproduction. Cloning in biotechnology refers to the process of creating clones of organisms or copies of cells or DNA fragments. The term clone, coined by Herbert J. Webber, is derived from the Ancient Greek word κλών klōn, ""twig"", referring to the process whereby a new plant can be created from a twig. In botany, the term lusus was traditionally used. In horticulture, the spelling clon was used until the twentieth century; the final e came into use to indicate the vowel is a ""long o"" instead of a ""short o"".";Human
Game theory;Collective intelligence Collective action Self-organized criticality Herd mentality Phase transition Agent-based modelling Synchronization Ant colony optimization Particle swarm optimization Swarm behaviour Social network analysis Small-world networks Centrality Motifs Graph theory Scaling Robustness Systems biology Dynamic networks Evolutionary computation Genetic algorithms Genetic programming Artificial life Machine learning Evolutionary developmental biology Artificial intelligence Evolutionary robotics Reaction–diffusion systems Partial differential equations Dissipative structures Percolation Cellular automata Spatial ecology Self-replication Conversation theory Entropy Feedback Goal-oriented Homeostasis Information theory Operationalization Second-order cybernetics Self-reference System dynamics Systems science Systems thinking Sensemaking Variety Ordinary differential equations Phase space Attractors Population dynamics Chaos Multistability Bifurcation Rational choice theory Bounded rationality Game theory is the study of mathematical models of strategic interaction among rational decision-makers.;Human
Titration;"Titration is a common laboratory method of quantitative chemical analysis to determine the concentration of an identified analyte. A reagent, termed the titrant or titrator, is prepared as a standard solution of known concentration and volume. The titrant reacts with a solution of analyte to determine the analyte's concentration. The volume of titrant that reacted with the analyte is termed the titration volume. The word ""titration"" descends from the French word tiltre, meaning the proportion of gold or silver in coins or in works of gold or silver; i.e., a measure of fineness or purity. Tiltre became titre, which thus came to mean the ""fineness of alloyed gold"", and then the ""concentration of a substance in a given sample"".";Human
Leukopoiesis;Leukopoiesis is a form of hematopoiesis in which white blood cells are formed in bone marrow located in bones in adults and hematopoietic organs in the fetus. White blood cells, indeed all blood cells, are formed from the differentiation of pluripotent hematopoietic stem cells which give rise to several cell lines with unlimited differentiation potential. These immediate cell lines, or colonies, are progenitors of red blood cells, platelets, and the two main groups of WBCs, myelocytes and lymphocytes. On the basis of the history of associated leukemic diseases, it's divided into two main groups: acute and chronic. The incidence of both chronic and acute leukaemias is higher in males than in females.;Human
Molecular recognition;The term molecular recognition refers to the specific interaction between two or more molecules through noncovalent bonding such as hydrogen bonding, metal coordination, hydrophobic forces, van der Waals forces, π-π interactions, halogen bonding, or resonant interaction effects. In addition to these direct interactions, solvents can play a dominant indirect role in driving molecular recognition in solution. The host and guest involved in molecular recognition exhibit molecular complementarity. Exceptions are molecular containers, including e.g. nanotubes, in which portals essentially control selectivity. Molecular recognition plays an important role in biological systems and is observed in between receptor-ligand, antigen-antibody, DNA-protein, sugar-lectin, RNA-ribosome, etc.;Human
Asymptotic giant branch;The asymptotic giant branch is a region of the Hertzsprung–Russell diagram populated by evolved cool luminous stars. This is a period of stellar evolution undertaken by all low- to intermediate-mass stars late in their lives. Observationally, an asymptotic-giant-branch star will appear as a bright red giant with a luminosity ranging up to thousands of times greater than the Sun. Its interior structure is characterized by a central and largely inert core of carbon and oxygen, a shell where helium is undergoing fusion to form carbon, another shell where hydrogen is undergoing fusion forming helium, and a very large envelope of material of composition similar to main-sequence stars.;Human
Pi bond;Pi bonds are covalent chemical bonds where two lobes of an orbital on one atom overlap two lobes of an orbital on another atom and this overlap occurs laterally. Each of these atomic orbitals has zero electron density at a shared nodal plane, passing through the two bonded nuclei. The same plane is also a nodal plane for the molecular orbital of the pi bond. Pi bonds can form in double and triple bonds but do not form in single bonds in most cases. The Greek letter π in their name refers to p orbitals, since the orbital symmetry of the pi bond is the same as that of the p orbital when seen down the bond axis.;Human
Hemoglobin;Hemoglobin or haemoglobin + -in) + -o- + globulin + -in), abbreviated Hb or Hgb, is the iron-containing oxygen-transport metalloprotein in the red blood cells of almost all vertebrates as well as the tissues of some invertebrates. Hemoglobin in blood carries oxygen from the lungs or gills to the rest of the body. There it releases the oxygen to permit aerobic respiration to provide energy to power the functions of the organism in the process called metabolism. A healthy individual has 12 to 20 grams of hemoglobin in every 100 ml of blood. In mammals, the protein makes up about 96% of the red blood cells' dry content, and around 35% of the total content.;Human
Computability;Computability is the ability to solve a problem in an effective manner. It is a key topic of the field of computability theory within mathematical logic and the theory of computation within computer science. The computability of a problem is closely linked to the existence of an algorithm to solve the problem. The most widely studied models of computability are the Turing-computable and μ-recursive functions, and the lambda calculus, all of which have computationally equivalent power. Other forms of computability are studied as well: computability notions weaker than Turing machines are studied in automata theory, while computability notions stronger than Turing machines are studied in the field of hypercomputation.;Human
Apical ectodermal ridge;The apical ectodermal ridge is a structure that forms from the ectodermal cells at the distal end of each limb bud and acts as a major signaling center to ensure proper development of a limb. After the limb bud induces AER formation, the AER and limb mesenchyme—including the zone of polarizing activity —continue to communicate with each other to direct further limb development. The position of the limb bud, and hence the AER, is specified by the expression boundaries of Hox genes in the embryonic trunk. At these positions, the induction of cell outgrowth is thought to be mediated by a positive feedback loop of fibroblast growth factors between the intermediate mesoderm, the lateral plate mesoderm and the surface ectoderm.;Human
Spread spectrum;In telecommunication and radio communication, spread-spectrum techniques are methods by which a signal generated with a particular bandwidth is deliberately spread in the frequency domain, resulting in a signal with a wider bandwidth. These techniques are used for a variety of reasons, including the establishment of secure communications, increasing resistance to natural interference, noise, and jamming, to prevent detection, to limit power flux density, and to enable multiple-access communications. Spread spectrum generally makes use of a sequential noise-like signal structure to spread the normally narrowband information signal over a relatively wideband band of frequencies. The receiver correlates the received signals to retrieve the original information signal.;Human
Finite difference method;In numerical analysis, finite-difference methods are a class of numerical techniques for solving differential equations by approximating derivatives with finite differences. Both the spatial domain and time interval are discretized, or broken into a finite number of steps, and the value of the solution at these discrete points is approximated by solving algebraic equations containing finite differences and values from nearby points. Finite difference methods convert ordinary differential equations or partial differential equations, which may be nonlinear, into a system of linear equations that can be solved by matrix algebra techniques. Modern computers can perform these linear algebra computations efficiently which, along with their relative ease of implementation, has led to the widespread use of FDM in modern numerical analysis.;Human
Hsp70;"The 70 kilodalton heat shock proteins are a family of conserved ubiquitously expressed heat shock proteins. Proteins with similar structure exist in virtually all living organisms. The Hsp70s are an important part of the cell's machinery for protein folding, and help to protect cells from stress. Members of the Hsp70 family are very strongly upregulated by heat stress and toxic chemicals, particularly heavy metals such as arsenic, cadmium, copper, mercury, etc. Hsp70 was originally discovered by FM Ritossa in the 1960s when a lab worker accidentally boosted the incubation temperature of Drosophila. When examining the chromosomes, Ritossa found a ""puffing pattern"" that indicated the elevated gene transcription of an unknown protein.";Human
Limb bud;The limb bud is a structure formed early in vertebrate limb development. As a result of interactions between the ectoderm and underlying mesoderm, formation occurs roughly around the fourth week of development. In the development of the human embryo the upper limb bud appears in the third week and the lower limb bud appears four days later. The limb bud consists of undifferentiated mesoderm cells that are sheathed in ectoderm. As a result of cell signaling interactions between the ectoderm and underlying mesoderm cells, formation of the developing limb bud occurs as mesenchymal cells from the lateral plate mesoderm and somites begin to proliferate to the point where they create a bulge under the ectodermal cells above.;Human
Biosignature;A biosignature is any substance – such as an element, isotope, or molecule – or phenomenon that provides scientific evidence of past or present life. Measurable attributes of life include its complex physical or chemical structures and its use of free energy and the production of biomass and wastes. A biosignature can provide evidence for living organisms outside the Earth and can be directly or indirectly detected by searching for their unique byproducts. In general, biosignatures can be grouped into ten broad categories: Determining if a potential biosignature is worth being investigated is a fundamentally complicated process. Scientists must consider any and every possible alternate explanation before concluding that something is a true biosignature.;Human
Hidden Markov model;"Hidden Markov Model is a statistical Markov model in which the system being modeled is assumed to be a Markov process – call it – with unobservable states. HMM assumes that there is another process whose behavior ""depends"" on. The goal is to learn about by observing. HMM stipulates that, for each time instance, the conditional probability distribution of given the history must not depend on. Hidden Markov models are known for their applications to thermodynamics, statistical mechanics, physics, chemistry, economics, finance, signal processing, information theory, pattern recognition - such as speech, handwriting, gesture recognition, part-of-speech tagging, musical score following, partial discharges and bioinformatics. Let and be discrete-time stochastic processes and. The pair is a hidden markov model if";Human
p-value;In null hypothesis significance testing, the p-value is the probability of obtaining test results at least as extreme as the results actually observed, under the assumption that the null hypothesis is correct. A very small p-value means that such an extreme observed outcome would be very unlikely under the null hypothesis. Reporting p-values of statistical tests is common practice in academic publications of many quantitative fields. Since the precise meaning of p-value is hard to grasp, misuse is widespread and has been a major topic in metascience. In statistics, every conjecture concerning the unknown probability distribution of a collection of random variables representing the observed data in some study is called a statistical hypothesis.;Human
Ubiquitin;Ubiquitin is a small regulatory protein found in most tissues of eukaryotic organisms, i.e., it is found ubiquitously. It was discovered in 1975 by Gideon Goldstein and further characterized throughout the 1970s and 1980s. Four genes in the human genome code for ubiquitin: UBB, UBC, UBA52 and RPS27A. The addition of ubiquitin to a substrate protein is called ubiquitylation. Ubiquitylation affects proteins in many ways: it can mark them for degradation via the proteasome, alter their cellular location, affect their activity, and promote or prevent protein interactions. Ubiquitylation involves three main steps: activation, conjugation, and ligation, performed by ubiquitin-activating enzymes, ubiquitin-conjugating enzymes, and ubiquitin ligases, respectively.;Human
Cell adhesion;Cell adhesion is the process by which cells interact and attach to neighbouring cells through specialised molecules of the cell surface. This process can occur either through direct contact between cell surfaces such as cell junctions or indirect interaction, where cells attach to surrounding extracellular matrix, a gel-like structure containing molecules released by cells into spaces between them. Cells adhesion occurs from the interactions between cell-adhesion molecules, transmembrane proteins located on the cell surface. Cell adhesion links cells in different ways and can be involved in signal transduction for cells to detect and respond to changes in the surroundings. Other cellular processes regulated by cell adhesion include cell migration and tissue development in multicellular organisms.;Human
ABC transporter;The ATP-binding cassette transporters are a transport system superfamily that is one of the largest and possibly one of the oldest gene families. It is represented in all extant phyla, from prokaryotes to humans. ABC transporters often consist of multiple subunits, one or two of which are transmembrane proteins and one or two of which are membrane-associated AAA ATPases. The ATPase subunits utilize the energy of adenosine triphosphate binding and hydrolysis to provide the energy needed for the translocation of substrates across membranes, either for uptake or for export of the substrate. Most of the uptake systems also have an extracytoplasmic receptor, a solute binding protein.;Human
Causal dynamical triangulation;Causal dynamical triangulation theorized by Renate Loll, Jan Ambjørn and Jerzy Jurkiewicz, and popularized by Fotini Markopoulou and Lee Smolin, is an approach to quantum gravity that like loop quantum gravity is background independent. This means that it does not assume any pre-existing arena, but rather attempts to show how the spacetime fabric itself evolves. There is evidence that at large scales CDT approximates the familiar 4-dimensional spacetime, but shows spacetime to be 2-dimensional near the Planck scale, and reveals a fractal structure on slices of constant time. These interesting results agree with the findings of Lauscher and Reuter, who use an approach called Quantum Einstein Gravity, and with other recent theoretical work.;Human
Calixarene;A calixarene is a macrocycle or cyclic oligomer based on a hydroxyalkylation product of a phenol and an aldehyde. The word calixarene is derived from calix or chalice because this type of molecule resembles a vase and from the word arene that refers to the aromatic building block. Calixarenes have hydrophobic cavities that can hold smaller molecules or ions and belong to the class of cavitands known in host–guest chemistry. Calixarene nomenclature is straightforward and involves counting the number of repeating units in the ring and include it in the name. A calixarene has 4 units in the ring and a calixarene has 6.;Human
Particulate matter;"Particulates – also known as atmospheric aerosol particles, atmospheric particulate matter, particulate matter, or suspended particulate matter – are microscopic particles of solid or liquid matter suspended in the air. The term aerosol commonly refers to the particulate/air mixture, as opposed to the particulate matter alone. Sources of particulate matter can be natural or anthropogenic. They have impacts on climate and precipitation that adversely affect human health, in ways additional to direct inhalation. Types of atmospheric particles include suspended particulate matter; thoracic and respirable particles; inhalable coarse particles, designated PM10, which are coarse particles with a diameter of 10 micrometers or less; fine particles, designated PM2.5, with a diameter of 2.5 μm or less; ultrafine particles; and soot.";Human
Peptidoglycan;Peptidoglycan or murein is a polymer consisting of sugars and amino acids that forms a mesh-like layer outside the plasma membrane of most bacteria, forming the cell wall. The sugar component consists of alternating residues of β- linked N-acetylglucosamine and N-acetylmuramic acid. Attached to the N-acetylmuramic acid is a peptide chain of three to five amino acids. The peptide chain can be cross-linked to the peptide chain of another strand forming the 3D mesh-like layer. Peptidoglycan serves a structural role in the bacterial cell wall, giving structural strength, as well as counteracting the osmotic pressure of the cytoplasm. Peptidoglycan is also involved in binary fission during bacterial cell reproduction.;Human
Antibody;"An antibody, also known as an immunoglobulin, is a large, Y-shaped protein used by the immune system to identify and neutralize foreign objects such as pathogenic bacteria and viruses. The antibody recognizes a unique molecule of the pathogen, called an antigen. Each tip of the ""Y"" of an antibody contains a paratope that is specific for one particular epitope on an antigen, allowing these two structures to bind together with precision. Using this binding mechanism, an antibody can tag a microbe or an infected cell for attack by other parts of the immune system, or can neutralize it directly.";Human
Genetic drift;Genetic drift is the change in the frequency of an existing gene variant in a population due to random sampling of organisms. The alleles in the offspring are a sample of those in the parents, and chance has a role in determining whether a given individual survives and reproduces. A population's allele frequency is the fraction of the copies of one gene that share a particular form. Genetic drift may cause gene variants to disappear completely and thereby reduce genetic variation. It can also cause initially rare alleles to become much more frequent and even fixed.;Human
RefSeq;The Reference Sequence database is an open access, annotated and curated collection of publicly available nucleotide sequences and their protein products. This database is built by National Center for Biotechnology Information, and, unlike GenBank, provides only a single record for each natural biological molecule for major organisms ranging from viruses to bacteria to eukaryotes. For each model organism, RefSeq aims to provide separate and linked records for the genomic DNA, the gene transcripts, and the proteins arising from those transcripts. RefSeq is limited to major organisms for which sufficient data are available, while GenBank includes sequences for any organism submitted.;Human
Pseudogene;Pseudogenes are nonfunctional segments of DNA that resemble functional genes. Most arise as superfluous copies of functional genes, either directly by DNA duplication or indirectly by reverse transcription of an mRNA transcript. Pseudogenes are usually identified when genome sequence analysis finds gene-like sequences that lack regulatory sequences needed for transcription or translation, or whose coding sequences are obviously defective due to frameshifts or premature stop codons. Most non-bacterial genomes contain many pseudogenes, often as many as functional genes. This is not surprising, since various biological processes are expected to accidentally create pseudogenes, and there are no specialized mechanisms to remove them from genomes.;Human
Depth-first search;Template:Graph search algorithm Depth-first search is an algorithm for traversing or searching tree or graph data structures. The algorithm starts at the root node and explores as far as possible along each branch before backtracking. A version of depth-first search was investigated in the 19th century by French mathematician Charles Pierre Trémaux as a strategy for solving mazes. The time and space analysis of DFS differs according to its application area. In theoretical computer science, DFS is typically used to traverse an entire graph, and takes time, linear in the size of the graph.;Human
Topology;In mathematics, topology is concerned with the properties of a geometric object that are preserved under continuous deformations, such as stretching, twisting, crumpling and bending, but not tearing or gluing. A topological space is a set endowed with a structure, called a topology, which allows defining continuous deformation of subspaces, and, more generally, all kinds of continuity. Euclidean spaces, and, more generally, metric spaces are examples of a topological space, as any distance or metric defines a topology. The deformations that are considered in topology are homeomorphisms and homotopies. A property that is invariant under such deformations is a topological property.;Human
